"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Comoros","COM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6945412767354","9.81859661832538","18.2226364388912","16.5366911628718","15.4824304641436","14.3945426007778","13.6514352288136","12.3246143435619","9.80261644299571","8.73355061209408","8.93521197350423","23.6481373118037","21.2128158033659","18.5273253284123","16.0907535071052","13.512085890436","17.6320695089429","22.0432190051293","25.7632488123848","28.5440249089857","43.9879500009948","33.1919059140523","32.7949843518076","","",
"Cabo Verde","CPV","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2819787246711","104.302522566497","109.708059600747","109.743278206579","117.220176018562","122.465244437188","135.082441947943","151.972617364671","134.464666641904","150.175674141883","155.862991485778","166.743644032853","176.579662985973","176.858226227775","176.974387996818","194.865562292821","201.832701457957","228.424874536682","238.491009980434","253.1482329734","320.097589351593","431.501023491471","426.101671525965","","",
"Costa Rica","CRI","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","345.472068287931","357.578882852058","399.749255912092","421.765051773159","421.678769847545","434.024722741684","509.361132710883","564.277387089274","649.746156049659","704.132243229702","772.149386878144","798.521419259764","815.076461759939","846.710282564246","905.065422360053","976.560121131404","1030.22907353967","1061.63989093538","1133.92122805368","1222.52794185549","1241.83126238534","1292.43609644714","1322.19967647783","","",
"Caribbean small states","CSS","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212.931581343343","223.435851175757","256.893271747146","279.444693960787","303.763358467628","338.358062023831","354.363108085892","379.950424170294","382.343462771768","468.374939410477","461.699927684918","461.640177631705","466.833565698521","496.702323834011","500.212882919379","549.661682483457","586.379567249117","646.776586958895","657.467845573858","709.965370761979","742.976186974651","731.796088748208","787.260968083119","","",
"Cuba","CUB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","459.300963927415","520.048028053485","573.775923324451","603.095909184777","599.624394200258","907.518531564149","1103.70234484771","1655.16150416321","1787.91019709655","2000.49104819406","1841.54978691427","1920.44451717985","1630.43306945026","1950.00285004183","2447.20080188552","2885.50318811065","2248.25997019507","2218.29787797537","2224.16955552117","2294.88986358538","2387.91808914666","2811.73374553652","2562.27322250763","","",
"Curacao","CUW","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","466.578526256188","513.705808996791","601.923488899774","605.325020716258","583.125995112171","630.537577195212","708.952658554319","769.775484809778","883.251430869024","944.668601334176","1008.90005950164","1031.94359433296","960.257328332482","956.685813100694","883.472820547101","912.738405170888","1006.9397627615","1060.8523200491","1174.77347533498","1722.03155595068","2705.86236010889","3742.69049877537","3856.81222776181","","",
"Czechia","CZE","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","819.299890122664","902.343987734803","992.645140013979","1115.32773398042","1164.76456893613","1195.50064656384","1262.71741659587","1324.2613024984","1440.01445466718","1670.78150441036","1789.42886362748","1848.07303378982","1880.64804323925","1950.63621477389","2075.32784367555","2098.94851916168","2257.89878725925","2411.90199838243","2603.28627938953","2893.93258818187","3539.91667629319","3963.29812101596","3913.49799538986","","",
"Germany","DEU","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2104.74651329635","2203.11913389341","2313.78504237095","2408.25639787985","2412.37862720895","2480.02008144435","2614.37942911839","2740.53919924474","2913.22982032062","3126.08195173282","3269.84331682063","3460.18998578201","3554.47115727639","3787.42816459279","4002.94077684497","4125.45807207934","4405.11366937668","4676.30349849408","4904.34561360301","5273.1128809041","5783.23886749675","6323.03763081982","6790.61381833512","","",
"Djibouti","DJI","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6152213324528","29.1823410759155","30.4856718410435","36.6745983596326","36.4647887711195","37.0787012436094","48.5283513305162","51.494430633457","57.4126409460959","59.7980152711566","60.2275813342101","74.6449778240349","67.1815298862048","66.5260006258218","67.8496746608922","69.8086372052479","55.8795002643092","50.3211211887693","61.881848771143","62.8732116126373","53.2688389719474","40.9217743016077","63.584058972979","","",
"Dominica","DMA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","222.258883329696","174.500855714642","162.99201944413","195.480618138171","196.550020697276","221.316999236154","230.23237459509","235.04103496436","266.10293692115","270.600123275671","305.123959779826","330.086988402742","355.352995023778","339.05624116313","354.003092179962","366.328318419448","407.751222208977","445.957381920229","517.712225894255","452.992109109513","437.829392138705","522.674644833989","664.147299399584","","",
"Denmark","DNK","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1933.94269221245","2078.5914991158","2237.81809365","2305.74813911337","2482.07470309482","2603.64398057659","2876.14756673355","3053.51252641616","3309.46497557528","3643.6117133814","3852.2687765042","3885.68096141205","3985.13617443913","4085.48259021492","4182.06812114297","4292.48721345206","4501.83555379185","4706.46362565314","4871.65785459291","5173.47268404284","5612.20858730161","6345.52791136651","6232.78185410895","","",
"Dominican Republic","DOM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.932907160218","114.96023034315","118.498345445086","81.1505592981609","83.4148970203111","112.784705460981","126.129631284304","168.245644970659","220.045299752502","242.521126296627","283.503004230614","319.152599661189","324.339416281238","341.822463539024","326.771930162716","343.935891069521","423.021262615229","442.407180081981","451.469364544927","490.459958969058","573.867706590624","675.223033471635","610.078841983178","","",
"Algeria","DZA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212.785916562646","257.557980621273","261.617667941414","277.572119399223","268.428017033356","256.11463218844","270.923462142114","328.505603201258","381.891407878686","481.064854229463","462.950244370806","498.892943556672","578.11659541144","555.92040399783","608.645349317714","584.682914185468","513.953582708213","500.106587576267","506.529678967976","441.139003022222","423.313022532755","393.185361311377","259.414952939862","","",
"East Asia & Pacific (excluding high income)","EAP","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5853946066309","37.9984185991361","44.9848378697522","54.4595065184634","61.1738091332887","70.6877101385071","82.9826346297289","98.852053038676","122.558850106011","155.862810464713","169.867166352482","196.840421218659","232.94760383362","258.974648065003","284.257228074287","311.062296784412","319.153531557105","333.317726072308","366.068010413361","403.942951911242","435.340892794001","475.335680323846","511.044621513731","","",
"Early-demographic dividend","EAR","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.4293777053598","79.0637634216585","78.1607869494197","83.1968113978865","85.3598194113795","90.8118915763937","101.634903273441","110.362162238107","115.046872661484","133.034083056439","131.714582486596","142.480193575048","152.586586555505","159.769767668654","172.5924498409","182.823255679292","189.011127574354","198.975928974209","198.715513299163","203.971826522739","228.623962577369","253.64916202183","249.014477868238","","",
"East Asia & Pacific","EAS","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155.952495699595","167.270165309147","178.939626347549","192.740127011397","206.9384615528","225.456808966748","244.923153591313","270.90281900969","300.485659636513","341.952565996736","367.250052385414","425.7911519072","468.40781772658","503.653454576064","533.591957098459","568.574145321246","576.84490683787","596.784389948136","635.860858930501","686.193743396488","732.377341691663","793.801030070355","859.098222540881","","",
"Europe & Central Asia (excluding high income)","ECA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155.690234689126","175.330056664638","196.196873975263","219.38706681769","246.022519958866","269.681350229108","312.559140219015","335.820304569655","368.372094942054","405.3664671339","402.28146576263","419.393341644542","448.150814377748","468.902377696257","485.011567567009","486.535658410815","516.606636669694","522.002243018576","526.436049162993","560.086812525262","640.127058457314","718.087250524432","714.987402491933","","",
"Europe & Central Asia","ECS","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","867.311685707523","936.114119350835","1015.09634799203","1071.41539955753","1129.34249370643","1196.78359045213","1306.48993171048","1379.15454313986","1510.22549822592","1607.11710612857","1636.04514512351","1683.24526664502","1729.17351084083","1802.89038879934","1851.57995073151","1883.52787000387","1987.45672804712","2072.54775378375","2171.32838512295","2354.03256651186","2719.08184918147","2945.47349272574","3197.17504800896","","",
"Ecuador","ECU","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0150235106636","76.4705353199934","89.4273827068351","108.663592176894","123.238031463647","127.746405317385","145.971338986746","176.45260021347","191.383894059071","216.0339532149","264.840724807703","308.23925573016","360.697978541049","434.37695787455","489.092625287446","483.840663009681","496.284049741552","540.426745170058","590.509331772375","578.502251400434","556.561435600132","621.898191620814","603.666392309586","","",
"Egypt, Arab Rep.","EGY","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2723494908037","109.775562592876","114.86413991204","103.943210039577","103.051862100525","109.514964959026","129.82098881053","125.995450465541","132.262206069504","136.590735262502","127.076867828628","139.361231257164","139.156658530989","149.744234737541","149.973842372259","178.160571032866","172.188357668699","178.724387112067","154.415971018199","156.442078162062","165.067300578631","229.870613928213","265.259513542244","","",
"Euro area","EMU","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1590.66433388222","1696.79461470748","1805.38914337062","1875.77065160557","1945.36654042744","2040.39113808649","2184.71608925486","2288.3196945992","2463.08998589508","2606.9919991185","2669.10876002843","2736.66376186239","2770.36504192987","2877.2150276316","2952.89138627499","3039.41606603904","3243.54622501991","3388.85203890502","3532.08788745719","3818.44602784558","4177.65553740783","4591.39460716847","4842.00753159401","","",
"Eritrea","ERI","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4229919494166","24.9322566842141","29.8071630552288","22.3561662497008","20.8884536192497","11.8019818215324","11.376520720386","17.3409214774013","18.7986738809372","13.4012192042684","13.9241872222998","13.3333934415773","14.1227569058544","12.4860936328187","10.9187602082592","12.6157042269574","13.4936268853176","16.7936835481962","11.8832085696972","14.6621812142549","16.5401693308356","18.4176760873936","20.1718765338846","","",
"Spain","ESP","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1053.86734419439","1112.93711099255","1193.30621017169","1358.58617800384","1439.07301499331","1542.14774139564","1749.3237967658","1877.79928029444","2056.07359172599","2200.05916686551","2154.60426284587","2150.41534690642","2092.37378919196","2083.92559052888","2140.20125682963","2272.05154778264","2391.21015904381","2498.52175299861","2580.8572706801","2829.2671295893","3062.12512045561","3315.661509818","3535.20194373312","","",
"Estonia","EST","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368.346508126474","383.448791474616","416.336653107012","508.368708625225","568.764159145742","647.354906664814","713.174155054931","859.133001271583","1026.56088265686","1069.09294090078","1044.83300429191","1104.39944219899","1188.55335527942","1282.05578467241","1370.9254891603","1442.801801088","1561.46717666193","1642.02496169554","1796.73358011629","2009.65162398568","2341.6358517809","2563.84809178834","2548.85122042009","","",
"Ethiopia","ETH","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.52276595233124","10.2606147382456","10.5953178994603","11.2174121465321","7.40167578821641","10.7974360096871","7.76124670236598","10.2657207200016","4.34298337534503","8.14659779738761","9.39888202377881","4.18574868802782","12.5295235649299","13.6773035809694","10.49668934203","15.5331354106188","16.4163337020301","16.892477581115","16.0054240932337","16.3894869567332","23.042578790797","24.6795461667233","19.9476541041195","","",
"European Union","EUU","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1350.44811533506","1447.88005242655","1551.87321693613","1621.35401152557","1685.10794731442","1770.03659588661","1899.42097349983","1999.52147208281","2166.55003689112","2297.7025199231","2364.10505812345","2439.26680856728","2476.83364362622","2581.32937091631","2653.40738985663","2732.43182029193","2917.96416618729","3057.25284965893","3201.08439801681","3472.83692831191","3806.33210161873","4196.85445579363","4420.68678442976","","",
"Fragile and conflict affected situations","FCS","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1194954553704","34.7615495145346","36.1398423693349","45.3586289611602","55.8709983953159","55.3383199025246","54.879661928652","58.751818981292","57.1815464784244","63.5788149724843","58.1841688321089","54.0481930675554","56.4424539752629","57.7701131661322","58.2482926692381","56.7627030423648","64.7643924323087","60.5158071329434","63.5827719351921","62.3894233355796","66.1977527348132","69.430721276362","45.8201210171702","","",
"Finland","FIN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1438.81657734403","1536.5739256197","1676.17788504221","1783.08692981929","1957.37605235547","2066.92552413082","2247.58592505352","2405.34547531426","2636.18179156711","2749.02530689175","2796.7673712302","2987.5668380725","3126.74004795894","3232.87994679009","3249.24752525295","3220.20978365954","3279.74722437074","3386.86522060797","3522.76252883539","3866.30183516333","4204.5913380953","4623.12837761741","4943.20506313026","","",
"Fiji","FJI","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.822493458239","131.801588609928","144.397831152897","148.986783631155","159.271521210452","178.941632292278","190.674046145494","191.84741439411","174.504984255818","170.993871310649","176.774768657202","159.988978597086","173.281785268662","182.633240625351","221.373749813477","246.305138912366","251.272274891585","270.71337220213","336.835097883619","366.157083081493","349.352140255553","422.482115059418","471.925634163688","441.104033034643","",
"France","FRA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1829.97135959609","1953.86650231257","2099.87309134473","2076.10038441818","2160.07471760491","2274.78130197477","2418.27537984573","2517.6513747449","2617.75848523234","2781.89817141815","2854.77789701006","2956.49060401634","3009.66617338222","3182.13871156547","3257.29292264808","3371.74296531069","3696.50132716324","3837.80960108537","3948.3992662575","4273.83951203878","4593.66750536846","5024.91941722846","5169.26340991586","","",
"Faroe Islands","FRO","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6838190027768","39.9279174494241","37.817526109699","48.7104168191866","25.9048882038068","26.8508300111533","26.8218085588356","26.0598414695604","40.9438709707031","26.1697281370713","32.9222108510117","54.2819321720192","40.3571493261726","43.512885996329","56.0321674773987","55.1713874711452","59.3700492807797","47.0240544963886","44.0329384272815","57.4702730398084","57.1888543207729","40.1414530267951","40.9970107959886","","",
"Gabon","GAB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141.747667073715","171.188839287725","160.365974256533","194.670649480896","185.391737560832","146.03444713643","163.35659547837","177.482567409654","145.880286991788","207.682870750684","220.45563375388","234.418256208821","215.725454064438","261.713767726838","221.982017208684","219.600460411392","274.590881877303","252.814618538907","232.64539830517","249.211990038783","275.391018704334","239.136138977423","295.905257805008","","",
"United Kingdom","GBR","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1441.83007927964","1580.07844770329","1762.44935544224","1919.48139501822","2147.65502388065","2239.7518165942","2455.62804485352","2516.27747574643","2710.9961561829","2865.05918127271","2944.89277925692","2997.38819184923","3082.91102010173","3183.35875912625","3289.82779085292","3374.01440344912","3498.87741873223","3572.44516479893","3675.37352996487","3982.82060523962","4888.02760284262","5334.55798027369","5357.34074657412","","",
"Georgia","GEO","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6644452014188","37.5881131326083","40.5764491203712","47.4724539724672","53.3522270486961","62.1479254896277","69.429484717287","74.6001925376526","110.059983723023","143.322145396123","142.245161748292","113.742165491589","149.320756529754","192.338690566105","247.637979927609","313.614194574135","370.341938635009","350.862018383789","402.333002519494","416.014908124784","535.130689804239","751.357419840659","613.958530779051","","",
"Ghana","GHA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2172478938566","22.8028108035864","18.2166366732669","27.510029673529","29.5410626313246","57.9397591701741","57.5514179885872","59.165081939092","62.5274753132237","79.289179762315","92.2840581683969","105.497130667571","98.3055197911881","95.5887236581293","76.1611649903466","80.5238625521817","62.9904276235197","80.9538004768286","72.4948894179575","110.822179712848","141.815279047713","126.790065128923","134.059934748941","","",
"Gibraltar","GIB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.33091076969222","4.28213592330984","7.87268841597243","5.30848726360923","3.12064486128816","3.91029758914048","3.60820734855981","3.74785378312342","4.3491971992881","4.07726473176988","5.88555699994094","8.70321549507995","8.71043161000611","8.61348285812519","10.7255337565394","7.58837560606754","13.4144867204229","14.1497966037282","15.4428985909731","24.1396808517294","20.9764239577839","19.8634222588953","21.3784679621754","","",
"Gambia, The","GMB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0228696315302","19.2631315557168","16.360412347527","18.7862786014135","15.4476281856541","15.8277915233846","17.0778447378429","14.0161258494927","15.216396015629","19.7145759366669","20.8119097347116","21.5457743836818","24.740866489863","21.4609081803672","20.7039337999363","19.3470677007831","25.1090803345708","20.7858091162402","22.4559710134846","28.5525994183065","53.5249335534861","37.9452909044821","39.5962985501189","","",
"Guinea-Bissau","GNB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5222418974151","5.393288648329","4.155815639365","5.24058403326219","6.87780318652725","6.31720631447755","6.28097880721082","7.83684666886377","7.49477744728146","7.03610497118299","6.73998209090606","6.4302153786906","7.04854089865337","7.75889447642525","8.59983661207539","9.18290450001477","8.69853684734941","10.1742602669971","9.91165548021889","9.34848799095679","24.3130997866081","24.194268234236","25.284248685199","","",
"Equatorial Guinea","GNQ","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4058699874594","22.6099717824756","21.4575275742416","39.1841097573614","37.4269706718261","45.568376727659","61.4200535843167","77.0932229405693","90.8741857408129","174.765932795025","118.712982805727","110.316449837992","157.018786338877","118.758467786773","127.225283307619","107.131371752602","114.481060144621","107.619342632165","105.547796754017","101.759541385488","127.732555543736","103.807054140689","122.406668374994","","",
"Greece","GRC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","873.576892443519","1060.83679229052","1127.23214093261","1210.11806707087","1209.78876600834","1334.76408829712","1454.66434505149","1561.65753333788","1782.36629207321","1953.24135207777","1845.77644765195","1548.05276697657","1408.70135433668","1341.48225063886","1191.195387939","1264.10095100837","1193.85261186099","1212.32479905217","1253.60495569184","1263.31770329717","1492.33659432586","1777.58188953565","1783.70664126869","","",
"Grenada","GRD","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135.887222360092","156.497463133665","206.643352105999","183.060392404697","223.325745468156","242.45554037746","201.81904493646","215.405981262527","215.86814541386","223.542401043063","212.749878079115","255.863523301412","253.935079668031","258.128630880517","260.471388061329","261.724407345644","254.056493610011","294.041364153913","309.858491319735","346.571847205341","338.36007597059","349.801985630195","371.194301109512","","",
"Greenland","GRL","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5791003281136","102.366220062356","103.602645549621","110.958898413839","112.875077370921","108.603085330313","126.876375841759","128.815891622469","138.154439624125","147.415261487365","136.910216770954","136.876856379393","143.903323204493","161.2506388497","169.475457902638","181.959973001325","182.98345620672","177.728607974966","185.060359142937","208.229005111132","212.731853459823","225.622033841234","255.351079221084","","",
"Guam","GUM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.0719857286793","84.568102017655","93.7698162792455","94.7708157075006","97.6846957203928","99.9760674074674","100.80932140307","111.173006201211","117.6927662216","136.100430882101","142.955080026664","183.982036263687","190.626103666817","210.701139699927","241.100181239789","266.928416530648","288.952211425375","338.105550501236","371.14927331606","383.794349782123","763.675932517205","762.749062362657","881.398835386563","","",
"High income","HIC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1341.56262189785","1456.27214576337","1562.72224897309","1653.52186163705","1749.08840993398","1853.07164099254","1997.05316052587","2107.42323184984","2250.3167370955","2401.65970137573","2476.72673421789","2599.21208292668","2676.89072978783","2788.88785597482","2919.94395341839","3025.65561829048","3143.3319699002","3257.33101183649","3397.88779752986","3613.80090259043","4220.28730277574","4416.71471695202","4609.21758851021","","",
"Hong Kong SAR, China","HKG","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.2043527711704","65.8919050554982","68.9489597930274","73.7032329647479","73.5614193267086","93.5374388537097","112.538892189933","122.138633995444","126.291914546886","145.03501993317","138.861240393539","151.882260857076","135.259820404846","143.241314260357","140.486802319188","140.277015562976","156.815001379793","156.105501128995","162.704253195245","168.363296147271","182.544916216089","211.093799121627","226.835982599065","","",
"Heavily indebted poor countries (HIPC)","HPC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3745559995032","16.423869863168","16.1136871096858","18.2142001871912","19.2823864310247","22.1826158619898","23.3881714615409","25.1113973251774","24.8759671225804","27.8607336675784","27.1414721352151","26.1383589825312","27.3857889620788","27.8014695554122","30.0820404246415","30.6802794462918","34.1237777389343","35.0302131477153","35.067545154507","37.4339312569611","44.4285148573303","44.7540157858752","45.2875604564376","","",
"Croatia","HRV","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","689.702115854454","687.542420586428","631.576023707888","701.050036367581","762.648083071104","898.133291761805","1043.54562852422","1248.98914905269","1344.91615812966","1352.57529673417","1333.27738668164","1321.96180765943","1359.20232005764","1207.8348399821","1239.7289656285","1291.03241501537","1401.96892290809","1489.94830163479","1602.08579532503","1772.93581284399","1914.87776957244","2411.61335446799","2579.91131344604","","",
