"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Cameroon","CMR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.47399902","75.10469818","70.18141174","71.51586914","73.89202118","74.33882904","74.35810852","75.56835175","74.24559021","76.76542664","76.0213623","69.64955139","66.84483337","69.71942139","68.98474121","73.83300781","73.38752747","78.46200562","72.26169586","72.18878174","71.87678528","70.62872314","67.69355011","","",
"Congo, Dem. Rep.","COD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.02555847","72.38018799","71.28810883","68.03038788","72.11377716","69.36360931","68.51200867","63.855793","49.68735886","45.41014099","37.0503006","38.82409668","40.27502823","39.43297195","38.71640778","37.42670822","37.29187775","40.12471771","41.61063766","38.49700546","39.71793747","39.12869644","37.07655334","","",
"Congo, Rep.","COG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.69972229","45.78503036","61.4227066","61.43461609","55.60840607","51.97861099","48.68207169","49.15676117","37.850811","50.37175751","42.15446472","41.09134674","29.73799133","30.65258598","31.18631554","32.46011734","44.25678253","45.59011841","50.25749588","42.17203903","25.19023323","23.89232063","25.39348602","","",
"Colombia","COL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.69103241","13.39813709","11.48958969","8.60398769","13.75860023","16.407938","17.93350601","19.24854279","20.85275078","18.01454926","17.0035553","15.31575584","17.85850143","17.15289879","16.27700996","15.40105057","15.61221027","15.36301041","15.1307478","14.73766041","14.50628376","13.66964531","14.364748","14.61574936","",
"Comoros","COM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.71902466","81.27288818","76.19380951","73.11751556","73.01578522","76.20360565","79.49471283","81.81255341","83.37431335","84.12468719","80.46083832","64.04379272","67.96592712","68.00801849","65.51406097","74.98792267","71.2664566","63.84443665","67.24486542","61.82796478","61.9016304","55.80695724","43.93103027","","",
"Cabo Verde","CPV","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.25918961","23.3310833","23.52381516","24.17235374","23.83398628","24.59075356","23.7995739","22.91623306","24.45173645","24.22961617","28.08193207","25.89292908","24.56819153","24.25014687","25.69905281","27.7348938","28.66605759","28.32613182","28.09855843","28.21940231","25.58811951","21.34170151","25.71064949","","",
"Costa Rica","CRI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.57487297","31.63286591","30.69062233","30.76501274","32.05981445","32.77381897","31.0769558","30.91247177","29.51094818","26.40225029","25.38431358","25.78322983","24.5027504","23.22566605","24.41330528","22.59923172","22.20295334","21.25539017","22.4164257","22.32456398","20.28676224","20.51704597","22.43504333","","",
"Caribbean small states","CSS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.58657818819","39.7743918218654","39.8311629842874","38.6960904431604","39.9505902139427","38.2977420899855","39.0558368483579","39.7524742565505","38.7925590760274","38.4656238438036","38.5430182181978","38.8234183587407","38.5852578053946","38.0338968579371","37.97180541237","37.0123601787928","37.5413668493279","35.5200464594258","37.5515117192582","37.6873386737974","35.3594917541979","37.0142834284195","38.039608450064","","",
"Cuba","CUB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.22938156","18.70623779","19.3773613","20.32512474","19.59809303","14.84367657","14.26366234","9.78314972","8.83751297","8.0996418","9.1819706","10.81637955","13.13097286","12.27119064","9.63887787","9.62183094","10.28543472","10.70137501","11.17386532","10.85016251","8.92000961","8.39372444","11.13431931","","",
"Curacao","CUW","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
